seed,family,noise,method,length_scale,rmse,mae,decision_agreement,missed_exceedance,tp,fn,fp,tn,prevalence,recall,precision,false_positive_rate,balanced_accuracy
10,waviness,0.008,evidence_gated,0.24,0.010225414189266795,0.008215462603121393,0.944,0.5483870967741935,28,34,1,562,0.0992,0.45161290322580644,0.9655172413793104,0.0017761989342806395,0.724918352145763
10,local_defect,0.003,uncertainty_only,0.24,0.004956203456076705,0.0028658488072059968,0.976,0.42857142857142855,12,9,6,598,0.0336,0.5714285714285714,0.6666666666666666,0.009933774834437087,0.7807473982970672
10,local_defect,0.003,two_sided_straddle,0.24,0.005877551553112922,0.0028172542327325636,0.9904,0.2857142857142857,15,6,0,604,0.0336,0.7142857142857143,1.0,0.0,0.8571428571428572
10,local_defect,0.003,evidence_gated,0.24,0.006237936681313877,0.0030298827768430827,0.9856,0.38095238095238093,13,8,1,603,0.0336,0.6190476190476191,0.9285714285714286,0.0016556291390728477,0.8086959949542731
10,local_defect,0.008,uncertainty_only,0.24,0.007834085041196297,0.005421122153265012,0.96,0.47619047619047616,11,10,15,589,0.0336,0.5238095238095238,0.4230769230769231,0.024834437086092714,0.7494875433617156
10,local_defect,0.008,two_sided_straddle,0.24,0.009711461107530326,0.00634710040938364,0.984,0.2857142857142857,15,6,4,600,0.0336,0.7142857142857143,0.7894736842105263,0.006622516556291391,0.8538315988647114
10,local_defect,0.008,evidence_gated,0.24,0.007842447049326795,0.005621970384860227,0.976,0.3333333333333333,14,7,8,596,0.0336,0.6666666666666666,0.6363636363636364,0.013245033112582781,0.826710816777042
10,mixed,0.003,uncertainty_only,0.24,0.0045716367168452616,0.0031034614479325357,0.9808,0.23076923076923078,20,6,6,593,0.0416,0.7692307692307693,0.7692307692307693,0.01001669449081803,0.8796070373699756
10,mixed,0.003,two_sided_straddle,0.24,0.010870913250880417,0.005654581185397116,0.968,0.6153846153846154,10,16,4,595,0.0416,0.38461538461538464,0.7142857142857143,0.00667779632721202,0.6889687941440863
10,mixed,0.003,evidence_gated,0.24,0.005126284195428855,0.003741844859918561,0.9888,0.11538461538461539,23,3,4,595,0.0416,0.8846153846153846,0.8518518518518519,0.00667779632721202,0.9389687941440863
10,mixed,0.008,uncertainty_only,0.24,0.007066735680045971,0.00547314109013577,0.9712,0.4230769230769231,15,11,7,592,0.0416,0.5769230769230769,0.6818181818181818,0.011686143572621035,0.7826184666752279
10,mixed,0.008,two_sided_straddle,0.24,0.00917050466252676,0.006698221454738335,0.9824,0.4230769230769231,15,11,0,599,0.0416,0.5769230769230769,1.0,0.0,0.7884615384615384
10,mixed,0.008,evidence_gated,0.24,0.00833347134095032,0.006520178510723502,0.9808,0.15384615384615385,22,4,8,591,0.0416,0.8461538461538461,0.7333333333333333,0.01335559265442404,0.9163991267497111
11,smooth,0.003,uncertainty_only,0.24,0.0022835510342944544,0.00178463738196577,0.9888,0.1,9,1,6,609,0.016,0.9,0.6,0.00975609756097561,0.9451219512195121
11,smooth,0.003,two_sided_straddle,0.24,0.0027020534860546026,0.0021518490748917473,0.984,0.1,9,1,9,606,0.016,0.9,0.5,0.014634146341463415,0.9426829268292682
11,smooth,0.003,evidence_gated,0.24,0.0025910023217810157,0.002063587534787891,0.9872,0.1,9,1,7,608,0.016,0.9,0.5625,0.011382113821138212,0.9443089430894309
11,smooth,0.008,uncertainty_only,0.24,0.005944131451901397,0.004718342117691847,0.968,0.9,1,9,11,604,0.016,0.1,0.08333333333333333,0.01788617886178862,0.5410569105691057
11,smooth,0.008,two_sided_straddle,0.24,0.005934359697519682,0.0045732100757194805,0.984,0.4,6,4,6,609,0.016,0.6,0.5,0.00975609756097561,0.7951219512195122
11,smooth,0.008,evidence_gated,0.24,0.006644466636217004,0.005517311623483968,0.9776,0.9,1,9,5,610,0.016,0.1,0.16666666666666666,0.008130081300813009,0.5459349593495935
11,waviness,0.003,uncertainty_only,0.24,0.00678300750162557,0.005207098172310896,0.9632,0.5476190476190477,19,23,0,583,0.0672,0.4523809523809524,1.0,0.0,0.7261904761904762
11,waviness,0.003,two_sided_straddle,0.24,0.0113532758969256,0.007896090142091186,0.9712,0.38095238095238093,26,16,2,581,0.0672,0.6190476190476191,0.9285714285714286,0.003430531732418525,0.8078085436576004
11,waviness,0.003,evidence_gated,0.24,0.008779006588664064,0.0063678843930939835,0.9648,0.47619047619047616,22,20,2,581,0.0672,0.5238095238095238,0.9166666666666666,0.003430531732418525,0.7601894960385527
11,waviness,0.008,uncertainty_only,0.24,0.009542450637000535,0.007649870543931157,0.9648,0.47619047619047616,22,20,2,581,0.0672,0.5238095238095238,0.9166666666666666,0.003430531732418525,0.7601894960385527
11,waviness,0.008,two_sided_straddle,0.24,0.013241705512591068,0.010242360369864317,0.9552,0.5238095238095238,20,22,6,577,0.0672,0.47619047619047616,0.7692307692307693,0.010291595197255575,0.7329494404966104
11,waviness,0.008,evidence_gated,0.24,0.011792085779855296,0.00924062175124501,0.952,0.6666666666666666,14,28,2,581,0.0672,0.3333333333333333,0.875,0.003430531732418525,0.6649514008004574
11,local_defect,0.003,uncertainty_only,0.24,0.004664646939959129,0.0027804780975349604,0.9904,1.0,0,6,0,619,0.0096,0.0,0.0,0.0,0.5
11,local_defect,0.003,two_sided_straddle,0.24,0.003602178397664361,0.002887090955082335,1.0,0.0,6,0,0,619,0.0096,1.0,1.0,0.0,1.0
11,local_defect,0.003,evidence_gated,0.24,0.0035697885079763202,0.002708349785093995,0.9984,0.0,6,0,1,618,0.0096,1.0,0.8571428571428571,0.0016155088852988692,0.9991922455573505
11,local_defect,0.008,uncertainty_only,0.24,0.006673174204348148,0.004751696294315093,0.9904,1.0,0,6,0,619,0.0096,0.0,0.0,0.0,0.5
11,local_defect,0.008,two_sided_straddle,0.24,0.006139114863522303,0.004978874843598095,1.0,0.0,6,0,0,619,0.0096,1.0,1.0,0.0,1.0
11,local_defect,0.008,evidence_gated,0.24,0.005788454126436822,0.00465954138359195,0.9968,0.0,6,0,2,617,0.0096,1.0,0.75,0.0032310177705977385,0.9983844911147011
11,mixed,0.003,uncertainty_only,0.24,0.005372144374031415,0.0031775608390956418,0.9744,0.46153846153846156,14,12,4,595,0.0416,0.5384615384615384,0.7777777777777778,0.00667779632721202,0.7658918710671632
11,mixed,0.003,two_sided_straddle,0.24,0.007687998333826928,0.005647843410983356,0.9888,0.11538461538461539,23,3,4,595,0.0416,0.8846153846153846,0.8518518518518519,0.00667779632721202,0.9389687941440863
11,mixed,0.003,evidence_gated,0.24,0.00426017792464826,0.0032756621380278413,0.9856,0.11538461538461539,23,3,6,593,0.0416,0.8846153846153846,0.7931034482758621,0.01001669449081803,0.9372993450622833
11,mixed,0.008,uncertainty_only,0.24,0.008741454431180917,0.006063283807848405,0.9616,0.6153846153846154,10,16,8,591,0.0416,0.38461538461538464,0.5555555555555556,0.01335559265442404,0.6856298959804803
11,mixed,0.008,two_sided_straddle,0.24,0.01022985827749447,0.008110583203387301,0.9904,0.11538461538461539,23,3,3,596,0.0416,0.8846153846153846,0.8846153846153846,0.005008347245409015,0.9398035186849878
11,mixed,0.008,evidence_gated,0.24,0.008976439656021446,0.0066059510584325605,0.9712,0.5,13,13,5,594,0.0416,0.5,0.7222222222222222,0.008347245409015025,0.7458263772954925
12,smooth,0.003,uncertainty_only,0.24,0.002900494043293502,0.002270446061522344,0.9872,0.3181818181818182,15,7,1,602,0.0352,0.6818181818181818,0.9375,0.001658374792703151,0.8400799035127393
12,smooth,0.003,two_sided_straddle,0.24,0.003038635992752702,0.0022299035413540897,0.9936,0.0,22,0,4,599,0.0352,1.0,0.8461538461538461,0.006633499170812604,0.9966832504145937
12,smooth,0.003,evidence_gated,0.24,0.003144006695004677,0.002461153393796856,0.992,0.045454545454545456,21,1,4,599,0.0352,0.9545454545454546,0.84,0.006633499170812604,0.973955977687321
12,smooth,0.008,uncertainty_only,0.24,0.0052158666853949435,0.004151138945855365,0.9648,0.45454545454545453,12,10,12,591,0.0352,0.5454545454545454,0.5,0.01990049751243781,0.7627770239710538
12,smooth,0.008,two_sided_straddle,0.24,0.007200354214221871,0.0054748615793019425,0.9728,0.4090909090909091,13,9,8,595,0.0352,0.5909090909090909,0.6190476190476191,0.013266998341625208,0.7888210462837328
12,smooth,0.008,evidence_gated,0.24,0.0070247869663338895,0.005713453308183582,0.9728,0.36363636363636365,14,8,9,594,0.0352,0.6363636363636364,0.6086956521739131,0.014925373134328358,0.810719131614654
12,waviness,0.003,uncertainty_only,0.24,0.006304319644135837,0.004702680290698308,0.9376,0.5135135135135135,36,38,1,550,0.1184,0.4864864864864865,0.972972972972973,0.0018148820326678765,0.7423358022269093
12,waviness,0.003,two_sided_straddle,0.24,0.011480330560893037,0.007673591724750032,0.9456,0.4189189189189189,43,31,3,548,0.1184,0.581081081081081,0.9347826086956522,0.0054446460980036296,0.7878182174915387
12,waviness,0.003,evidence_gated,0.24,0.009560853690001673,0.006838413623147181,0.952,0.36486486486486486,47,27,3,548,0.1184,0.6351351351351351,0.94,0.0054446460980036296,0.8148452445185657
12,waviness,0.008,uncertainty_only,0.24,0.01030058618063205,0.008056289196565002,0.9136,0.7027027027027027,22,52,2,549,0.1184,0.2972972972972973,0.9166666666666666,0.003629764065335753,0.6468337666159808
12,waviness,0.008,two_sided_straddle,0.24,0.013541184421753644,0.009928926363698262,0.936,0.4594594594594595,40,34,6,545,0.1184,0.5405405405405406,0.8695652173913043,0.010889292196007259,0.7648256241722666
12,waviness,0.008,evidence_gated,0.24,0.010262416082078176,0.007887473382002432,0.9312,0.5135135135135135,36,38,5,546,0.1184,0.4864864864864865,0.8780487804878049,0.009074410163339383,0.7387060381615735
12,local_defect,0.003,uncertainty_only,0.24,0.0032576171690683565,0.0022750658580605564,0.9968,0.043478260869565216,22,1,1,601,0.0368,0.9565217391304348,0.9565217391304348,0.0016611295681063123,0.9774303047811643
12,local_defect,0.003,two_sided_straddle,0.24,0.003154073236255551,0.0022249318042969245,0.9968,0.0,23,0,2,600,0.0368,1.0,0.92,0.0033222591362126247,0.9983388704318936
12,local_defect,0.003,evidence_gated,0.24,0.00325958255184131,0.0024514018355737454,0.9968,0.043478260869565216,22,1,1,601,0.0368,0.9565217391304348,0.9565217391304348,0.0016611295681063123,0.9774303047811643
12,local_defect,0.008,uncertainty_only,0.24,0.007071240034977114,0.005700027121283184,0.9712,0.043478260869565216,22,1,17,585,0.0368,0.9565217391304348,0.5641025641025641,0.02823920265780731,0.9641412682363137
12,local_defect,0.008,two_sided_straddle,0.24,0.006315920570597329,0.004982867358248961,0.9888,0.0,23,0,7,595,0.0368,1.0,0.7666666666666667,0.011627906976744186,0.9941860465116279
12,local_defect,0.008,evidence_gated,0.24,0.0072016419364213675,0.005931998732118595,0.9824,0.0,23,0,11,591,0.0368,1.0,0.6764705882352942,0.018272425249169437,0.9908637873754154
12,mixed,0.003,uncertainty_only,0.24,0.0038961960497999343,0.00281833324497735,0.9824,0.4166666666666667,14,10,1,600,0.0384,0.5833333333333334,0.9333333333333333,0.0016638935108153079,0.7908347199112591
12,mixed,0.003,two_sided_straddle,0.24,0.005690661871516041,0.004120970455802541,0.9904,0.16666666666666666,20,4,2,599,0.0384,0.8333333333333334,0.9090909090909091,0.0033277870216306157,0.9150027731558514
12,mixed,0.003,evidence_gated,0.24,0.004420099704377197,0.00335919967066974,0.9856,0.25,18,6,3,598,0.0384,0.75,0.8571428571428571,0.004991680532445923,0.872504159733777
12,mixed,0.008,uncertainty_only,0.24,0.00852956708744355,0.0067296034438684045,0.9744,0.5416666666666666,11,13,3,598,0.0384,0.4583333333333333,0.7857142857142857,0.004991680532445923,0.7266708264004437
12,mixed,0.008,two_sided_straddle,0.24,0.008750101840717521,0.006759114329017674,0.9776,0.3333333333333333,16,8,6,595,0.0384,0.6666666666666666,0.7272727272727273,0.009983361064891847,0.8283416528008873
12,mixed,0.008,evidence_gated,0.24,0.009095574676383876,0.0070817367132584704,0.976,0.3333333333333333,16,8,7,594,0.0384,0.6666666666666666,0.6956521739130435,0.011647254575707155,0.8275097060454797
13,smooth,0.003,uncertainty_only,0.24,0.0027434320801591645,0.0021868364383740603,0.984,0.24,19,6,4,596,0.04,0.76,0.8260869565217391,0.006666666666666667,0.8766666666666667
13,smooth,0.003,two_sided_straddle,0.24,0.0034357138084190903,0.002707287279217657,0.9904,0.24,19,6,0,600,0.04,0.76,1.0,0.0,0.88
13,smooth,0.003,evidence_gated,0.24,0.0027949689696760054,0.002213187605722885,0.9856,0.28,18,7,2,598,0.04,0.72,0.9,0.0033333333333333335,0.8583333333333334
13,smooth,0.008,uncertainty_only,0.24,0.00618677651426039,0.004843067590699892,0.9568,0.68,8,17,10,590,0.04,0.32,0.4444444444444444,0.016666666666666666,0.6516666666666666
13,smooth,0.008,two_sided_straddle,0.24,0.0065713151149395,0.005095821144519733,0.9824,0.32,17,8,3,597,0.04,0.68,0.85,0.005,0.8375
13,smooth,0.008,evidence_gated,0.24,0.00573202260677859,0.004339209298457227,0.9776,0.44,14,11,3,597,0.04,0.56,0.8235294117647058,0.005,0.7775000000000001
13,waviness,0.003,uncertainty_only,0.24,0.006556773142110327,0.004867963010268346,0.9328,0.6610169491525424,20,39,3,563,0.0944,0.3389830508474576,0.8695652173913043,0.00530035335689046,0.6668413487452836
13,waviness,0.003,two_sided_straddle,0.24,0.01195314491346421,0.0082978097213234,0.9504,0.5084745762711864,29,30,1,565,0.0944,0.4915254237288136,0.9666666666666667,0.0017667844522968198,0.7448793196382584
13,waviness,0.003,evidence_gated,0.24,0.008468764223364957,0.006235001981794381,0.9488,0.4915254237288136,30,29,3,563,0.0944,0.5084745762711864,0.9090909090909091,0.00530035335689046,0.751587111457148
13,waviness,0.008,uncertainty_only,0.24,0.009926540560991253,0.007791401994981707,0.9136,0.8813559322033898,7,52,2,564,0.0944,0.11864406779661017,0.7777777777777778,0.0035335689045936395,0.5575552494460082
13,waviness,0.008,two_sided_straddle,0.24,0.013699348123245381,0.010623782246311428,0.9264,0.711864406779661,17,42,4,562,0.0944,0.288135593220339,0.8095238095238095,0.007067137809187279,0.6405342277055759
13,waviness,0.008,evidence_gated,0.24,0.013468181196348922,0.010209527861113748,0.9296,0.711864406779661,17,42,2,564,0.0944,0.288135593220339,0.8947368421052632,0.0035335689045936395,0.6423010121578727
13,local_defect,0.003,uncertainty_only,0.24,0.004669854148766767,0.0028408156989972147,0.9808,0.0,30,0,12,583,0.048,1.0,0.7142857142857143,0.020168067226890758,0.9899159663865547
13,local_defect,0.003,two_sided_straddle,0.24,0.005289713414747198,0.003063887274884263,0.992,0.03333333333333333,29,1,4,591,0.048,0.9666666666666667,0.8787878787878788,0.0067226890756302525,0.9799719887955183
13,local_defect,0.003,evidence_gated,0.24,0.0027774130350498912,0.0019499565280728859,0.9968,0.0,30,0,2,593,0.048,1.0,0.9375,0.0033613445378151263,0.9983193277310924
13,local_defect,0.008,uncertainty_only,0.24,0.006052210971212937,0.004588576571373725,0.9888,0.0,30,0,7,588,0.048,1.0,0.8108108108108109,0.011764705882352941,0.9941176470588236
13,local_defect,0.008,two_sided_straddle,0.24,0.006916620586276386,0.005229778720809594,0.9968,0.0,30,0,2,593,0.048,1.0,0.9375,0.0033613445378151263,0.9983193277310924
13,local_defect,0.008,evidence_gated,0.24,0.007076355678681267,0.005077557797163185,0.9968,0.0,30,0,2,593,0.048,1.0,0.9375,0.0033613445378151263,0.9983193277310924
13,mixed,0.003,uncertainty_only,0.24,0.004809175497243656,0.0031806983320305736,0.9712,0.41379310344827586,17,12,6,590,0.0464,0.5862068965517241,0.7391304347826086,0.010067114093959731,0.7880698912288822
13,mixed,0.003,two_sided_straddle,0.24,0.007169767890011496,0.004758164849714645,0.9904,0.13793103448275862,25,4,2,594,0.0464,0.8620689655172413,0.9259259259259259,0.003355704697986577,0.9293566304096273
13,mixed,0.003,evidence_gated,0.24,0.005287189622828102,0.0039099130169081234,0.9872,0.10344827586206896,26,3,5,591,0.0464,0.896551724137931,0.8387096774193549,0.008389261744966443,0.9440812311964824
13,mixed,0.008,uncertainty_only,0.24,0.006806092566250178,0.005088946983167352,0.9648,0.4827586206896552,15,14,8,588,0.0464,0.5172413793103449,0.6521739130434783,0.013422818791946308,0.7519092802591993
13,mixed,0.008,two_sided_straddle,0.24,0.008295817411780869,0.0063900341735523905,0.9696,0.3448275862068966,19,10,9,587,0.0464,0.6551724137931034,0.6785714285714286,0.015100671140939598,0.8200358713260819
13,mixed,0.008,evidence_gated,0.24,0.00839002801270817,0.0067772440930182224,0.968,0.2413793103448276,22,7,13,583,0.0464,0.7586206896551724,0.6285714285714286,0.02181208053691275,0.8684043045591299
14,smooth,0.003,uncertainty_only,0.24,0.0029574756747854803,0.002415318049093405,0.9952,0.041666666666666664,23,1,2,599,0.0384,0.9583333333333334,0.92,0.0033277870216306157,0.9775027731558514
14,smooth,0.003,two_sided_straddle,0.24,0.003656826285912105,0.0028469824478541362,0.9936,0.041666666666666664,23,1,3,598,0.0384,0.9583333333333334,0.8846153846153846,0.004991680532445923,0.9766708264004438
14,smooth,0.003,evidence_gated,0.24,0.002744762198710909,0.0022068643731717897,0.9888,0.041666666666666664,23,1,6,595,0.0384,0.9583333333333334,0.7931034482758621,0.009983361064891847,0.9741749861342208
14,smooth,0.008,uncertainty_only,0.24,0.006133733563768035,0.004886629789683584,0.9904,0.20833333333333334,19,5,1,600,0.0384,0.7916666666666666,0.95,0.0016638935108153079,0.8950013865779256
14,smooth,0.008,two_sided_straddle,0.24,0.006338469849106957,0.004957207794798811,0.9744,0.20833333333333334,19,5,11,590,0.0384,0.7916666666666666,0.6333333333333333,0.018302828618968387,0.8866819190238491
14,smooth,0.008,evidence_gated,0.24,0.005710936214014244,0.004419209338409441,0.9936,0.08333333333333333,22,2,2,599,0.0384,0.9166666666666666,0.9166666666666666,0.0033277870216306157,0.956669439822518
14,waviness,0.003,uncertainty_only,0.24,0.006030483285602249,0.004625715589908984,0.9456,0.5423728813559322,27,32,2,564,0.0944,0.4576271186440678,0.9310344827586207,0.0035335689045936395,0.7270467748697371
14,waviness,0.003,two_sided_straddle,0.24,0.012747268278090518,0.009218850882534753,0.9456,0.4915254237288136,30,29,5,561,0.0944,0.5084745762711864,0.8571428571428571,0.0088339222614841,0.7498203270048511
14,waviness,0.003,evidence_gated,0.24,0.010468571713113136,0.007440494871268119,0.9536,0.4406779661016949,33,26,3,563,0.0944,0.559322033898305,0.9166666666666666,0.00530035335689046,0.7770108402707072
14,waviness,0.008,uncertainty_only,0.24,0.009959778936510568,0.00786864231982188,0.9264,0.7457627118644068,15,44,2,564,0.0944,0.2542372881355932,0.8823529411764706,0.0035335689045936395,0.6253518596154998
14,waviness,0.008,two_sided_straddle,0.24,0.012828916847345082,0.009536240007191945,0.9296,0.6779661016949152,19,40,4,562,0.0944,0.3220338983050847,0.8260869565217391,0.007067137809187279,0.6574833802479487
14,waviness,0.008,evidence_gated,0.24,0.01348272068576806,0.010343970246016675,0.9264,0.711864406779661,17,42,4,562,0.0944,0.288135593220339,0.8095238095238095,0.007067137809187279,0.6405342277055759
